Order_ID,Order_Date,Product_ID,Region,Quantity,Revenue,Cost,Channel,Profit
1863,2022-12-04,49,South,5,8296,6850,Online,1446
1864,2022-06-22,32,East,9,2720,5391,Offline,-2671
1865,2023-11-03,2,East,1,5623,818,Offline,4805
1866,2022-06-13,24,South,4,4050,5291,Online,-1241
1867,2023-04-10,23,South,5,6279,6243,Offline,36
1868,2024-09-21,2,West,2,5428,4010,Offline,1418
1869,2023-05-12,38,South,2,666,6520,Online,-5854
1870,2023-12-01,31,South,1,6943,6677,Online,266
1871,2023-01-30,40,West,8,8809,1129,Offline,7680
1872,2023-12-04,26,South,2,7155,2933,Offline,4222
1873,2022-11-04,29,East,3,7842,6927,Offline,915
1874,2022-07-02,3,South,2,2706,7931,Online,-5225
1875,2023-09-21,14,North,4,1750,570,Online,1180
1876,2023-05-25,25,East,1,4506,3286,Online,1220
1877,2023-06-30,48,West,3,5058,3838,Online,1220
1878,2023-09-16,1,East,5,2651,4864,Offline,-2213
1879,2023-08-17,3,West,1,5577,7075,Online,-1498
1880,2024-01-14,26,North,4,2797,6990,Offline,-4193
1881,2023-07-08,18,North,6,9728,5114,Offline,4614
1882,2022-01-21,9,East,4,3114,1307,Offline,1807
1883,2023-07-08,38,South,7,2379,2617,Offline,-238
1884,2023-02-01,23,East,7,9288,904,Online,8384
1885,2023-09-17,21,East,6,1120,7408,Offline,-6288
1886,2022-04-15,1,North,9,7198,4773,Offline,2425
1887,2022-07-11,21,West,2,6007,476,Online,5531
1888,2022-01-17,27,East,8,8762,2621,Offline,6141
1889,2023-01-28,42,South,8,2303,2014,Online,289
1890,2023-03-01,6,North,4,7616,936,Online,6680
1891,2022-05-09,44,East,6,5033,6470,Online,-1437
1892,2023-07-26,36,East,6,9759,2923,Online,6836
1893,2022-01-29,28,South,5,2425,4455,Offline,-2030
1894,2024-10-30,45,East,1,1537,3078,Online,-1541
1895,2022-08-30,17,East,3,3683,7684,Offline,-4001
1896,2022-08-20,40,East,7,9176,4052,Offline,5124
1897,2024-02-28,3,East,8,4764,960,Online,3804
1898,2023-12-16,12,South,2,5398,4665,Offline,733
1899,2024-01-29,39,East,3,8937,3487,Offline,5450
1900,2024-03-12,12,East,4,6621,4640,Offline,1981
1901,2024-02-15,2,East,5,6289,5055,Online,1234
1902,2023-12-27,46,North,3,3871,384,Offline,3487
1903,2022-07-19,22,South,5,1850,3970,Online,-2120
1904,2024-08-02,23,North,8,9221,1206,Online,8015
1905,2022-03-20,30,North,8,6214,3821,Online,2393
1906,2024-08-13,5,South,2,4314,2175,Offline,2139
1907,2024-05-05,9,North,6,7647,6979,Offline,668
1908,2023-04-12,21,North,4,6985,4258,Offline,2727
1909,2023-08-04,11,North,9,4125,2436,Online,1689
1910,2024-07-28,5,South,2,9451,2896,Offline,6555
1911,2023-03-25,35,East,8,8617,1153,Online,7464
1912,2022-03-28,27,West,1,9489,7338,Online,2151
1913,2022-04-11,49,West,6,1031,806,Offline,225
1914,2024-10-28,2,South,1,4637,707,Offline,3930
1915,2024-04-24,24,West,2,1098,5690,Online,-4592
1916,2022-03-28,31,South,3,7928,823,Online,7105
1917,2022-02-12,33,South,9,8997,5913,Offline,3084
1918,2023-02-12,39,West,5,5404,7050,Offline,-1646
1919,2023-10-26,30,North,2,3409,3350,Offline,59
1920,2024-11-06,46,East,5,1178,6891,Online,-5713
1921,2022-05-28,37,West,5,3884,6986,Offline,-3102
1922,2022-10-04,28,West,1,9422,7392,Offline,2030
1923,2022-08-20,31,West,3,2525,2697,Online,-172
1924,2023-01-01,11,West,5,4728,3199,Online,1529
1925,2023-03-12,23,South,9,3266,627,Offline,2639
1926,2023-02-03,2,South,1,2598,2135,Offline,463
1927,2023-05-14,40,East,8,7261,1609,Offline,5652
1928,2023-06-24,41,East,1,891,7502,Online,-6611
1929,2023-07-17,27,West,9,4284,5018,Offline,-734
1930,2023-03-18,35,West,6,7166,2835,Online,4331
1931,2024-02-12,2,West,1,4337,6250,Offline,-1913
1932,2022-12-16,39,East,8,2185,2341,Online,-156
1933,2023-06-04,37,West,5,6997,6279,Offline,718
1934,2022-05-18,21,North,7,3414,2834,Offline,580
1935,2024-09-18,5,East,7,7616,2492,Offline,5124
1936,2023-01-03,45,North,7,4226,7991,Online,-3765
1937,2022-12-26,21,West,6,5451,1055,Online,4396
1938,2024-07-09,29,South,8,6558,445,Online,6113
1939,2022-11-25,20,North,9,8155,5416,Online,2739
1940,2024-08-19,38,East,2,5110,4122,Offline,988
1941,2023-04-08,20,North,7,8321,3874,Online,4447
1942,2024-08-03,50,East,2,1584,1927,Online,-343
1943,2024-08-20,25,West,6,8083,5223,Offline,2860
1944,2024-04-15,2,North,2,9699,2158,Online,7541
1945,2022-06-18,32,South,6,1817,5022,Offline,-3205
1946,2022-08-05,26,North,2,7380,3898,Online,3482
1947,2023-01-13,6,South,1,2849,5691,Online,-2842
1948,2022-04-29,41,East,7,7837,6977,Offline,860
1949,2022-07-09,3,West,3,3193,929,Offline,2264
1950,2024-02-06,33,West,4,7708,7324,Offline,384
1951,2023-01-05,1,South,6,7381,3466,Offline,3915
1952,2022-05-29,5,East,5,4222,3818,Online,404
1953,2023-10-14,13,West,4,4193,6858,Online,-2665
1954,2024-02-09,19,East,9,4892,4652,Offline,240
1955,2023-01-09,12,South,6,7724,4214,Offline,3510
1956,2024-02-20,48,South,6,8302,7729,Online,573
1957,2022-06-09,25,North,2,6217,6530,Offline,-313
1958,2022-12-17,35,West,6,3634,1204,Online,2430
1959,2024-06-10,12,West,7,3098,5855,Offline,-2757
1960,2023-06-07,30,North,8,4552,2917,Offline,1635
1961,2023-06-06,5,South,8,4324,3089,Offline,1235
1962,2024-02-22,34,South,9,4020,407,Offline,3613
1963,2022-09-30,22,South,3,1749,1342,Online,407
1964,2024-07-24,39,South,7,7086,1688,Offline,5398
1965,2022-07-02,13,East,7,8343,1976,Online,6367
1966,2023-05-03,47,West,1,2574,5798,Offline,-3224
1967,2024-04-25,3,West,8,3004,4555,Offline,-1551
1968,2022-05-04,20,South,4,2514,4495,Online,-1981
1969,2024-09-11,31,South,5,5444,564,Offline,4880
1970,2024-02-29,5,South,6,1448,4121,Online,-2673
1971,2023-02-18,24,West,3,606,3097,Offline,-2491
1972,2023-11-17,40,West,5,5192,3420,Online,1772
1973,2022-04-23,33,South,5,8846,976,Offline,7870
1974,2024-06-06,8,East,1,3740,5194,Offline,-1454
1975,2022-05-02,24,North,3,9487,3786,Offline,5701
1976,2022-02-08,50,North,3,5803,5478,Offline,325
1977,2023-05-12,20,North,1,2134,6626,Offline,-4492
1978,2024-02-19,16,West,7,2032,3006,Online,-974
1979,2024-07-31,50,West,1,8108,5866,Online,2242
1980,2022-05-29,12,North,7,1940,4269,Online,-2329
1981,2024-10-18,13,North,4,4146,5720,Offline,-1574
1982,2023-10-23,45,East,9,6099,907,Offline,5192
1983,2022-10-29,42,West,7,2115,5974,Offline,-3859
1984,2022-08-26,39,West,5,8494,3725,Online,4769
1985,2023-10-09,25,North,7,6796,6188,Online,608
1986,2023-10-25,46,East,9,3098,5632,Online,-2534
1987,2022-08-24,32,East,6,9536,7656,Offline,1880
1988,2022-07-22,24,North,1,4030,7086,Offline,-3056
1989,2022-09-13,48,North,6,8090,2694,Online,5396
1990,2023-08-21,47,West,1,2827,3159,Online,-332
1991,2023-10-24,44,North,4,7065,5196,Online,1869
1992,2022-08-23,9,South,8,8267,1460,Online,6807
1993,2023-06-18,40,East,5,2476,5449,Offline,-2973
1994,2024-05-09,50,North,5,2335,6589,Online,-4254
1995,2024-02-09,23,South,8,5399,2147,Offline,3252
1996,2023-06-25,50,East,8,854,4357,Offline,-3503
1997,2022-08-01,13,South,1,4973,1791,Offline,3182
1998,2023-04-08,32,South,5,3695,2321,Offline,1374
1999,2023-03-12,50,North,5,9679,4898,Offline,4781
2000,2022-10-10,15,East,8,8845,7242,Offline,1603
2001,2022-03-29,36,South,1,1406,3315,Online,-1909
2002,2024-12-03,49,West,7,7698,5610,Online,2088
2003,2023-04-06,5,East,7,2120,4866,Online,-2746
2004,2022-10-05,22,West,9,4918,3037,Online,1881
2005,2023-02-25,16,North,2,9023,5764,Offline,3259
2006,2023-11-27,41,West,3,4838,2348,Online,2490
2007,2023-05-30,10,East,4,929,4505,Offline,-3576
2008,2023-12-04,24,South,1,5801,6269,Online,-468
2009,2022-01-19,18,South,7,2923,4254,Online,-1331
2010,2022-01-23,49,East,3,8772,1193,Offline,7579
2011,2023-02-17,18,South,3,2073,6165,Offline,-4092
2012,2024-11-19,7,West,3,8535,1387,Online,7148
2013,2022-04-18,4,South,8,919,5151,Online,-4232
2014,2022-05-16,26,South,9,966,4448,Offline,-3482
2015,2022-12-28,5,West,2,5676,2609,Offline,3067
2016,2022-05-09,16,West,1,3893,3900,Offline,-7
2017,2023-05-30,35,West,9,7933,5721,Offline,2212
2018,2023-03-25,26,North,6,7894,6424,Offline,1470
2019,2024-05-23,18,West,9,2535,6387,Offline,-3852
2020,2023-04-18,29,West,6,9495,3233,Offline,6262
2021,2024-10-30,23,North,2,9769,2581,Offline,7188
2022,2022-10-29,14,South,1,2132,372,Offline,1760
2023,2022-08-19,15,West,8,2484,1680,Offline,804
2024,2024-07-11,49,East,3,7621,5346,Online,2275
2025,2024-12-25,33,West,1,503,6022,Offline,-5519
2026,2024-07-25,25,West,8,7977,783,Offline,7194
2027,2022-04-22,21,North,1,6498,1329,Online,5169
2028,2024-11-02,17,East,8,1102,4081,Offline,-2979
2029,2023-05-15,23,South,1,7756,5272,Online,2484
2030,2024-07-20,43,South,9,9192,4079,Offline,5113
2031,2023-08-21,17,East,9,7214,6401,Online,813
2032,2022-08-22,14,West,9,8876,2131,Offline,6745
2033,2023-08-25,29,North,3,3751,5254,Online,-1503
2034,2022-11-10,20,East,4,3647,2320,Online,1327
2035,2023-07-20,30,East,5,9987,6253,Offline,3734
2036,2024-11-01,19,South,6,8644,6580,Offline,2064
2037,2022-07-28,39,North,9,554,1078,Online,-524
2038,2024-11-03,13,East,4,3410,3775,Online,-365
2039,2024-11-09,18,North,6,2370,5023,Online,-2653
2040,2023-08-10,23,West,1,3848,6998,Offline,-3150
2041,2024-10-11,46,South,2,2101,7186,Online,-5085
2042,2024-12-29,33,West,8,6267,7013,Online,-746
2043,2023-11-29,39,North,4,6330,3577,Online,2753
2044,2022-05-12,40,West,7,8620,709,Online,7911
2045,2024-11-09,18,South,4,7543,1359,Offline,6184
2046,2023-06-20,9,North,9,2590,6673,Offline,-4083
2047,2024-10-10,33,East,9,5980,7694,Online,-1714
2048,2022-08-15,32,West,4,9943,2609,Offline,7334
2049,2024-04-01,17,South,8,6870,5550,Offline,1320
2050,2024-05-20,19,East,6,5682,1900,Online,3782
2051,2023-02-09,27,South,1,670,5287,Online,-4617
2052,2022-07-21,6,North,7,3309,4843,Offline,-1534
2053,2022-02-07,35,North,1,7493,2533,Offline,4960
2054,2024-07-30,37,West,3,8429,1952,Online,6477
2055,2022-07-07,34,South,8,7211,7653,Online,-442
2056,2024-12-16,20,South,9,4491,1597,Online,2894
2057,2024-07-29,25,South,3,7635,6082,Online,1553
2058,2024-11-09,4,North,1,1326,651,Online,675
2059,2022-09-30,10,West,1,629,5832,Offline,-5203
2060,2023-08-06,10,South,7,1917,3522,Online,-1605
2061,2023-05-31,24,South,5,7298,2731,Online,4567
2062,2023-06-10,21,East,1,7273,7503,Online,-230
2063,2022-12-02,11,South,6,1907,6769,Online,-4862
2064,2023-11-29,27,West,6,5636,764,Offline,4872
2065,2024-12-14,16,East,4,9285,2813,Offline,6472
2066,2023-05-15,26,East,7,1537,3466,Offline,-1929
2067,2024-06-18,30,East,7,8046,5553,Offline,2493
2068,2024-02-05,49,North,9,6403,2509,Offline,3894
2069,2023-06-20,16,East,1,522,855,Offline,-333
2070,2022-06-11,7,South,5,6787,599,Online,6188
2071,2023-08-17,16,North,3,1905,4166,Online,-2261
2072,2022-06-08,35,North,7,6967,655,Online,6312
2073,2022-03-01,16,North,4,1694,5659,Offline,-3965
2074,2024-07-03,40,North,4,9267,863,Offline,8404
2075,2022-07-30,12,North,1,8423,4309,Offline,4114
2076,2023-02-10,35,North,1,2106,5188,Online,-3082
2077,2023-10-26,49,North,2,9143,1322,Offline,7821
2078,2023-06-26,21,East,2,8816,7029,Online,1787
2079,2024-09-24,50,West,1,6750,7193,Offline,-443
2080,2024-07-15,43,South,8,2183,1490,Online,693
2081,2024-05-17,36,South,6,9598,6583,Offline,3015
2082,2022-01-19,48,East,6,9121,3510,Online,5611
2083,2023-03-08,17,East,9,3251,2204,Online,1047
2084,2024-01-10,32,North,5,8004,6678,Offline,1326
2085,2022-07-02,41,West,4,8163,2336,Offline,5827
2086,2022-04-23,6,North,6,9053,1326,Online,7727
2087,2023-04-26,24,East,8,9123,555,Offline,8568
2088,2024-04-10,27,North,1,3222,2718,Offline,504
2089,2024-02-02,20,South,7,6139,6721,Online,-582
2090,2023-04-21,25,South,8,3723,2863,Online,860
2091,2024-02-02,2,North,9,5941,3251,Online,2690
2092,2024-08-28,9,West,8,7881,6201,Offline,1680
2093,2024-10-16,28,North,7,5684,5631,Online,53
2094,2022-06-10,38,North,3,769,7683,Offline,-6914
2095,2023-02-05,3,West,2,8204,569,Offline,7635
2096,2022-07-17,20,West,3,6615,6919,Online,-304
2097,2023-10-22,6,West,4,9815,5947,Offline,3868
2098,2024-12-06,39,South,4,7798,1227,Offline,6571
2099,2023-02-03,33,North,6,5033,363,Online,4670
2100,2022-03-19,1,East,7,1542,4855,Online,-3313
2101,2022-05-04,37,West,4,2141,5435,Offline,-3294
2102,2022-03-16,6,West,6,7103,7007,Online,96
2103,2022-05-17,45,North,9,3797,1342,Online,2455
2104,2023-08-25,34,East,6,7555,5744,Offline,1811
2105,2024-04-16,47,North,3,1883,5303,Online,-3420
2106,2023-05-15,15,North,1,4496,4488,Online,8
2107,2022-05-18,45,West,5,514,5168,Offline,-4654
2108,2022-02-19,26,West,3,2174,1109,Offline,1065
2109,2024-08-30,14,South,8,5599,2341,Offline,3258
2110,2022-09-11,7,East,1,4117,3388,Online,729
2111,2023-12-11,46,East,2,8599,1946,Online,6653
2112,2023-07-17,31,West,3,7057,5235,Offline,1822
2113,2024-01-27,24,West,3,5974,787,Online,5187
2114,2023-07-01,31,West,8,1980,7561,Online,-5581
2115,2024-07-10,29,East,5,8198,3381,Online,4817
2116,2023-08-04,42,South,8,3546,2047,Online,1499
2117,2022-02-18,32,East,6,7863,1048,Offline,6815
2118,2024-07-05,17,West,2,6457,4137,Offline,2320
2119,2023-12-05,14,West,4,4710,827,Online,3883
2120,2022-09-18,40,South,9,5971,7956,Online,-1985
2121,2022-12-22,36,North,4,1475,1467,Online,8
2122,2023-09-30,48,North,5,2185,4949,Offline,-2764
2123,2024-01-13,24,East,5,2583,4910,Offline,-2327
2124,2024-10-06,45,North,8,2186,3841,Offline,-1655
2125,2024-07-19,27,North,6,4658,4772,Offline,-114
2126,2023-10-03,25,East,7,7309,4039,Offline,3270
2127,2024-03-02,32,West,6,9200,7961,Online,1239
2128,2023-09-04,18,North,5,687,6104,Online,-5417
2129,2024-03-19,46,West,5,3282,783,Offline,2499
2130,2023-11-17,18,East,3,4688,751,Offline,3937
2131,2022-07-07,37,West,7,4600,4369,Online,231
2132,2024-09-11,26,West,5,2572,5955,Offline,-3383
2133,2023-07-02,9,East,7,7151,7230,Online,-79
2134,2023-12-26,35,West,2,597,5494,Offline,-4897
2135,2024-07-14,8,North,9,9983,7507,Online,2476
2136,2024-05-25,20,North,8,7305,4697,Offline,2608
2137,2023-09-10,42,North,5,3964,5971,Online,-2007
2138,2023-02-18,22,North,2,2287,3433,Online,-1146
2139,2024-06-21,19,West,6,8263,2073,Offline,6190
2140,2022-06-12,30,North,8,5904,5922,Offline,-18
2141,2022-09-27,28,West,7,1183,1298,Offline,-115
2142,2023-09-24,35,South,8,1632,7712,Offline,-6080
2143,2024-06-24,43,West,4,6377,2365,Offline,4012
2144,2022-07-24,11,North,3,6698,697,Online,6001
2145,2023-08-05,31,South,7,4336,5402,Offline,-1066
2146,2024-04-20,49,East,2,1541,7037,Offline,-5496
2147,2023-08-19,48,West,5,6389,6632,Offline,-243
2148,2022-09-07,39,North,7,1354,2103,Offline,-749
2149,2024-05-24,36,North,1,6238,2451,Online,3787
2150,2022-07-15,30,North,4,2526,2246,Offline,280
2151,2023-11-21,23,East,2,5865,4017,Offline,1848
2152,2024-12-29,19,South,6,3050,3715,Offline,-665
2153,2023-10-01,12,South,1,7589,1694,Offline,5895
2154,2023-11-03,15,North,7,739,4428,Online,-3689
2155,2024-08-01,31,West,3,989,7192,Online,-6203
2156,2022-07-18,43,North,1,1536,2721,Online,-1185
2157,2023-05-07,37,North,8,6632,4219,Online,2413
2158,2024-06-14,37,West,7,5280,7645,Online,-2365
2159,2022-05-22,15,North,2,8409,3383,Offline,5026
2160,2022-06-14,29,East,7,3769,3088,Online,681
2161,2022-11-10,50,North,3,6622,2144,Online,4478
2162,2022-01-21,43,East,9,6210,2104,Offline,4106
2163,2024-09-10,26,North,8,2267,1189,Online,1078
2164,2022-11-01,44,South,5,5208,2803,Online,2405
2165,2023-01-06,2,West,7,8853,2193,Online,6660
2166,2024-05-02,20,South,3,9347,1966,Online,7381
2167,2023-01-19,15,North,1,3506,4644,Offline,-1138
2168,2023-03-21,4,North,1,1756,6891,Online,-5135
2169,2023-03-01,22,East,2,7577,3365,Online,4212
2170,2022-06-10,50,North,8,5851,5375,Online,476
2171,2023-09-21,38,North,1,1249,3941,Online,-2692
2172,2024-06-13,23,North,5,1208,3375,Online,-2167
2173,2023-05-05,26,South,9,6916,1559,Offline,5357
2174,2024-10-13,11,East,9,7450,2520,Online,4930
2175,2022-11-23,28,South,2,9157,5741,Online,3416
2176,2023-08-21,2,East,7,9792,2718,Offline,7074
2177,2024-10-11,8,South,1,2213,5967,Offline,-3754
2178,2022-10-16,29,North,3,8436,3138,Online,5298
2179,2023-08-16,11,South,6,8808,3096,Offline,5712
2180,2023-07-27,37,South,9,695,1086,Online,-391
2181,2022-01-28,18,East,2,5214,3667,Online,1547
2182,2024-08-11,50,East,7,1774,5235,Online,-3461
2183,2022-02-12,14,South,4,4209,2747,Online,1462
2184,2023-02-27,10,East,2,838,3429,Offline,-2591
2185,2022-06-26,35,East,3,7261,2198,Offline,5063
2186,2023-06-13,9,East,6,4011,7997,Offline,-3986
2187,2024-08-23,35,West,9,4775,6991,Offline,-2216
2188,2022-07-17,11,East,8,2156,4803,Online,-2647
2189,2023-09-02,44,West,9,7262,7084,Online,178
2190,2024-04-21,12,West,4,9334,3884,Online,5450
2191,2024-05-02,3,East,4,5773,4459,Offline,1314
2192,2022-01-22,39,South,9,9310,7017,Online,2293
2193,2024-12-16,14,East,8,1669,4249,Online,-2580
2194,2024-12-25,28,North,2,8943,2767,Online,6176
2195,2024-04-21,11,South,8,8673,2493,Offline,6180
2196,2022-04-08,39,West,1,801,7739,Offline,-6938
2197,2023-03-11,25,West,9,2066,316,Offline,1750
2198,2023-09-29,21,South,9,8316,6541,Offline,1775
2199,2023-08-11,10,South,8,2710,6895,Online,-4185
2200,2022-12-10,43,East,5,7730,3322,Online,4408
2201,2023-07-25,15,West,5,9303,5293,Online,4010
2202,2023-09-03,19,North,3,7088,5411,Online,1677
2203,2022-08-31,48,East,5,2443,1566,Offline,877
2204,2023-07-15,22,South,4,8765,778,Online,7987
2205,2024-08-17,21,West,1,5137,4596,Online,541
2206,2022-02-01,44,South,9,8848,4277,Offline,4571
2207,2023-01-26,32,South,4,5885,6368,Online,-483
2208,2022-10-04,50,South,3,755,3844,Online,-3089
2209,2023-06-16,23,East,6,3610,4574,Offline,-964
2210,2023-01-18,13,North,1,9743,6951,Offline,2792
2211,2024-12-27,5,North,5,5532,4848,Online,684
2212,2024-06-02,4,West,7,6761,6713,Online,48
2213,2022-08-02,28,South,2,2917,7701,Online,-4784
2214,2023-01-11,14,North,9,2756,785,Online,1971
2215,2024-01-14,8,South,6,3134,4388,Online,-1254
2216,2022-08-01,9,West,2,2391,6419,Offline,-4028
2217,2022-03-20,35,South,8,3964,4973,Online,-1009
2218,2023-09-20,37,North,8,7926,637,Online,7289
2219,2023-08-27,21,South,1,2470,1160,Online,1310
2220,2024-02-21,18,North,1,4453,7200,Online,-2747
2221,2024-09-27,33,West,1,6318,7200,Online,-882
2222,2023-11-11,8,South,4,7271,2303,Online,4968
2223,2022-02-27,49,North,4,7248,1771,Online,5477
2224,2024-11-15,17,West,8,5503,7027,Online,-1524
2225,2024-05-30,43,South,1,1148,2342,Online,-1194
2226,2023-03-23,31,West,3,9220,3728,Offline,5492
2227,2022-03-07,34,North,1,2601,3420,Offline,-819
2228,2024-12-03,6,South,9,918,1819,Online,-901
2229,2024-10-08,22,South,9,2852,6789,Online,-3937
2230,2022-08-15,14,South,7,6275,1001,Online,5274
2231,2024-02-13,3,West,8,8776,4688,Online,4088
2232,2023-11-10,12,West,1,8191,4335,Online,3856
2233,2023-08-24,36,North,5,2251,4044,Online,-1793
2234,2023-01-14,12,East,2,3157,1473,Offline,1684
2235,2023-12-10,45,South,1,6623,1905,Online,4718
2236,2022-11-03,2,South,3,6024,5964,Offline,60
2237,2024-02-18,2,North,7,2851,7239,Offline,-4388
2238,2023-05-19,15,South,1,8571,2179,Offline,6392
2239,2022-09-25,23,West,2,1789,5417,Offline,-3628
2240,2022-01-08,29,West,2,3202,5679,Offline,-2477
2241,2023-05-23,17,South,4,9335,3693,Offline,5642
2242,2023-04-21,32,South,3,3405,2424,Offline,981
2243,2022-06-13,7,West,3,5169,5529,Offline,-360
2244,2023-04-30,30,South,5,3422,7260,Offline,-3838
2245,2024-12-31,28,West,3,7154,5291,Online,1863
2246,2023-07-21,14,East,7,2521,7094,Online,-4573
2247,2024-06-23,44,East,5,4124,4942,Offline,-818
2248,2023-07-13,30,South,4,6844,1746,Offline,5098
2249,2022-08-26,17,South,3,8278,6837,Offline,1441
2250,2023-07-08,32,South,4,636,3606,Online,-2970
2251,2024-04-07,46,West,2,4725,3701,Online,1024
2252,2023-04-13,6,East,1,9910,4083,Offline,5827
2253,2023-01-21,24,East,3,9709,2672,Offline,7037
2254,2024-02-14,6,North,2,3640,450,Offline,3190
2255,2024-04-27,27,North,1,3087,1959,Offline,1128
2256,2023-01-22,18,South,1,7169,6439,Offline,730
2257,2024-05-26,24,West,2,3105,1178,Offline,1927
2258,2022-09-16,37,South,9,5504,7499,Online,-1995
2259,2022-10-10,24,East,5,8900,2619,Online,6281
2260,2022-02-09,38,South,9,8004,3183,Online,4821
2261,2023-05-01,34,South,8,4310,6241,Offline,-1931
2262,2024-07-17,40,East,6,6580,4295,Offline,2285
2263,2022-08-08,47,East,1,7908,2715,Online,5193
2264,2024-10-11,15,East,5,4653,1815,Online,2838
2265,2024-10-20,11,East,1,3876,3687,Offline,189
2266,2023-09-05,22,North,7,1868,889,Online,979
2267,2024-07-16,24,West,8,8309,887,Online,7422
2268,2023-11-19,1,West,8,4300,2919,Online,1381
2269,2023-09-05,18,East,7,1537,5787,Online,-4250
2270,2022-09-17,44,West,2,1492,6523,Offline,-5031
2271,2024-09-16,12,West,5,7812,6305,Offline,1507
2272,2024-08-23,43,West,4,5010,1495,Offline,3515
2273,2023-01-01,28,West,5,893,4653,Offline,-3760
2274,2023-06-28,40,East,9,8505,2626,Online,5879
2275,2023-10-11,7,South,4,4186,6947,Online,-2761
2276,2024-03-24,23,South,8,857,6152,Online,-5295
2277,2024-11-05,21,South,8,4504,2905,Offline,1599
2278,2023-07-29,34,North,2,1681,2838,Offline,-1157
2279,2024-10-09,11,West,6,7317,6004,Offline,1313
2280,2023-11-01,22,East,5,2565,865,Offline,1700
2281,2022-09-26,42,East,2,7371,2056,Online,5315
2282,2024-07-12,35,North,4,3629,4375,Offline,-746
2283,2022-09-04,29,East,7,654,1660,Online,-1006
2284,2022-05-11,42,South,1,9178,2868,Online,6310
2285,2022-12-19,28,North,9,6794,2673,Online,4121
2286,2022-07-15,18,East,1,2915,1495,Offline,1420
2287,2024-07-18,14,North,5,1570,2431,Offline,-861
2288,2024-10-18,18,North,7,2754,3188,Online,-434
2289,2023-10-07,28,East,8,8542,5943,Online,2599
2290,2022-08-15,24,South,2,8307,5900,Offline,2407
2291,2023-12-02,8,East,4,7340,1867,Offline,5473
2292,2022-09-22,42,West,2,7213,7885,Offline,-672
2293,2023-10-08,45,West,4,2690,3710,Offline,-1020
2294,2022-07-30,8,East,6,7764,2667,Online,5097
2295,2024-07-31,4,South,6,9762,6747,Online,3015
2296,2023-04-02,27,West,2,8882,3643,Online,5239
